,Year ,Month ,New,Used,Total Sales New,Total Sales Used,Avg_Used,Avg_New,Avg_Used_Previous,Avg_New_Previous,Change_Car_Sales_Used,Change_Car_Sales_New,Ratio_Used_New,Ratio_Used_New_prev,Ratio_Used_New_Change,Ratio_Used_New_Sales,Ratio_Used_New_Sales_Prev,Ratio_Used_New_Sales_Change
214,2019,NOV,23573,55334,868580552,685903924,12395.704702352983,36846.415475331945,12303.79030053619,36427.96074843788,0.007415020285159433,0.011356728232471199,2.3473465405336613,2.2985120999758344,0.020804103575914525,0.3364154841778761,0.33775676836545965,0.003986987076000248
215,2019,DEC,24839,55489,920768845,695161427,12527.914127124295,37069.481259309956,12395.704702352983,36846.415475331945,0.010553187340665461,0.006017504869237626,2.233946616208382,2.3473465405336613,-0.05076214601660889,0.33795763257350475,0.3364154841778761,-0.004563141195792491
216,2020,JAN,27704,57577,1045539743,727641906,12637.718290289526,37739.66730436038,12527.914127124295,37069.481259309956,0.008688606649002527,0.01775813336258511,2.0782919434016747,2.233946616208382,-0.0748954800603891,0.33486565179204386,0.33795763257350475,0.009233496373587615
217,2020,FEB,22344,55032,802833375,660514435,12002.370166448613,35930.60217508056,12637.718290289526,37739.66730436038,-0.052935221546237865,-0.05034886753260391,2.4629430719656282,2.0782919434016747,0.15617540370389915,0.3340431119958457,0.33486565179204386,0.002462376162417034
218,2020,MAR,23873,58963,853033479,734371921,12454.792344351543,35732.14422150546,12002.370166448613,35930.60217508056,0.03632514821558718,-0.0055540454651936055,2.469861349641855,2.4629430719656282,0.002801079371208368,0.3485598923799149,0.3340431119958457,-0.041647879464704954
219,2020,APR,13700,29420,495796657,372792902,12671.410673011556,36189.537007299274,12454.792344351543,35732.14422150546,0.01709504444689668,0.012638812861893107,2.1474452554744525,2.469861349641855,-0.15013937763743754,0.3501401709133717,0.3485598923799149,-0.004513274010618298
220,2020,MAY,14835,37572,518292774,403317249,10734.516368572342,34937.16036400404,12671.410673011556,36189.537007299274,-0.18043610330782098,-0.0358465493545252,2.532659251769464,2.1474452554744525,0.1520986275693734,0.3072521137016097,0.3501401709133717,0.13958588175381292
221,2020,JUN,23704,63395,821297823,699671992,11036.706238662355,34648.06880695241,10734.516368572342,34937.16036400404,0.02738043973947776,-0.008343655707403277,2.6744431319608504,2.532659251769464,0.053014355959564934,0.31853741402313746,0.3072521137016097,-0.035428492304856916
222,2020,JUL,26190,61905,995093228,746109876,12052.497795008481,37995.159526536845,11036.706238662355,34648.06880695241,0.08428058429239578,0.08809255603326879,2.36368843069874,2.6744431319608504,-0.13147024676608787,0.31721140127311986,0.31853741402313746,0.004180217812776189
223,2020,AUG,27372,59328,1033767509,696083170,11732.79345334412,37767.33556188806,12052.497795008481,37995.159526536845,-0.02724878290371998,-0.006032301756512795,2.167470407715914,2.36368843069874,-0.09052858220546638,0.31065981432865414,0.31721140127311986,0.021089264340880123
224,2020,SEP,27733,54035,1063945651,649440784,12018.891163135006,38363.88602026467,11732.79345334412,37767.33556188806,0.023804002042086856,0.015549792272385997,1.948400822125266,2.167470407715914,-0.11243558466152392,0.3132865934589201,0.31065981432865414,-0.008384588377256641
225,2020,OCT,24777,49328,937336920,596988709,12102.430850632501,37830.92868386003,12018.891163135006,38363.88602026467,0.006902719670827936,-0.014087873466136061,1.9908786374460186,1.948400822125266,0.021336215338191012,0.3199083731665253,0.3132865934589201,-0.020698988407403408
226,2020,NOV,25187,46598,966657333,613844483,13173.193763680845,38379.21677849684,12102.430850632501,37830.92868386003,0.08128347098336097,0.014286067842426767,1.8500813911938698,1.9908786374460186,-0.07610327141407078,0.34323769137106364,0.3199083731665253,-0.06796840437700566
227,2020,DEC,28061,44427,1256023978,620534357,13967.505278321742,44760.4852998824,13173.193763680845,38379.21677849684,0.05686853155328368,0.14256477512772464,1.583229393107872,1.8500813911938698,-0.16854916871027043,0.31204990707190655,0.34323769137106364,0.09994486007640564
228,2021,JAN,21674,47934,834312337,622526750,12987.16464305086,38493.69461105472,13967.505278321742,44760.4852998824,-0.0754853474345872,-0.16280044698614002,2.211589923410538,1.583229393107872,0.2841216283594104,0.33738420731693475,0.31204990707190655,-0.07509035602614753
229,2021,FEB,20579,42306,797908033,556318165,13149.864440032146,38772.92545799116,12987.16464305086,38493.69461105472,0.012372735682808896,0.007201696638520895,2.0557850235677146,2.211589923410538,-0.07578851779571358,0.33915069045485036,0.33738420731693475,-0.005208549437261938
230,2021,MAR,34794,66410,1267127282,848644184,12778.86137629875,36417.98246824165,13149.864440032146,38772.92545799116,-0.02903256032039792,-0.06466429028030693,1.908662413059723,2.0557850235677146,-0.07708152552349139,0.3508942700887555,0.33915069045485036,-0.033467573098115065
231,2021,APR,32730,63931,1213808079,863507284,13506.863399602697,37085.48973418882,12778.86137629875,36417.98246824165,0.05389867371616129,0.017999149282685624,1.953284448518179,1.908662413059723,0.022844617174066863,0.36420884546526094,0.3508942700887555,-0.03655752885270165
232,2021,MAY,33788,60551,1295819889,842208559,13909.077620518241,38351.482449390314,13506.863399602697,37085.48973418882,0.028917389915360782,0.033010268035196105,1.7920859476737303,1.953284448518179,-0.08995020638027836,0.36267379335004973,0.36420884546526094,0.004232597290892731
233,2021,JUN,28039,55978,1120989909,839454924,14996.157847725892,39979.66792681622,13909.077620518241,38351.482449390314,0.072490583137767,0.040725337699311026,1.9964335389992511,1.7920859476737303,0.10235632057551677,0.3750946074683945,0.36267379335004973,-0.03311381681057987
234,2021,JUL,25779,57859,1048930976,862659646,14909.688138405434,40689.3586252376,14996.157847725892,39979.66792681622,-0.005799565257017206,0.017441678178264336,2.2444237557702005,1.9964335389992511,0.11049170912283834,0.3664272095249418,0.3750946074683945,0.023653805498477204
235,2021,AUG,23233,57280,994080847,855687944,14938.686173184358,42787.45091034305,14909.688138405434,40689.3586252376,0.001941136887323935,0.04903522505937075,2.4654586149012183,2.2444237557702005,0.08965263411646189,0.3491370917254904,0.3664272095249418,0.04952243175882834
236,2021,SEP,20975,54004,902795955,832349702,15412.741685801051,43041.52348033373,14938.686173184358,42787.45091034305,0.03075737738817846,0.005902964148254945,2.574684147794994,2.4654586149012183,0.04242288631299431,0.3580900590761697,0.3491370917254904,-0.025001999144508232
237,2021,OCT,20843,52045,905018365,821046399,15775.701777308099,43420.73429928513,15412.741685801051,43041.52348033373,0.023007540116480433,0.008733404099931286,2.4970013913544116,2.574684147794994,-0.03111041776330213,0.3633218560646918,0.3580900590761697,-0.01439989612843592
238,2021,NOV,20511,47276,909588132,844991836,17873.58989762247,44346.35717419921,15775.701777308099,43420.73429928513,0.11737362960271519,0.02087257970881559,2.304909560723514,2.4970013913544116,-0.08334028974681311,0.4030452789484444,0.3633218560646918,-0.09855821407309874
239,2021,DEC,22677,42812,1028505727,743190343,17359.39323086985,45354.576310799486,17873.58989762247,44346.35717419921,-0.029620658966249807,0.02222971127965766,1.8879040437447634,2.304909560723514,-0.2208827924069684,0.38274843781831036,0.4030452789484444,0.05302919391605428
240,2022,JAN,19160,40497,847214025,694097721,17139.484924809247,44217.85099164927,17359.39323086985,45354.576310799486,-0.012830508444409982,-0.025707384996274292,2.1136221294363255,1.8879040437447634,0.10679207155716056,0.38761460678055365,0.38274843781831036,-0.012554142380393445
241,2022,FEB,21769,46442,938361276,809993384,17440.966883424488,43105.39188754651,17139.484924809247,44217.85099164927,0.017285851216297107,-0.025807887491313075,2.133400707427994,2.1136221294363255,0.009270915643181365,0.40461218700724355,0.38761460678055365,-0.042009560691718864
242,2022,MAR,26148,57453,1121118314,934785809,16270.443823647154,42875.8724950283,17440.966883424488,43105.39188754651,-0.07194167980077577,-0.0053531130484825535,2.19722349701698,2.133400707427994,0.029047017600000214,0.37947784795595246,0.40461218700724355,0.0662340086165149
243,2022,APR,23756,51670,980797747,879511928,17021.71333462357,41286.31701464893,16270.443823647154,42875.8724950283,0.04413595131156821,-0.038500781743631335,2.1750294662401077,2.19722349701698,-0.010204013840437032,0.41228461547161116,0.37947784795595246,-0.07957310625847906
244,2022,MAY,23162,51373,990610106,899660891,17512.329258559945,42768.76375097142,17021.71333462357,41286.31701464893,0.02801545794923668,0.03466190290077812,2.217986356963993,2.1750294662401077,0.019367518014260923,0.4094654070556852,0.41228461547161116,0.006885095461904502
245,2022,JUN,22954,47829,1009601998,815244816,17044.989776077276,43983.706456391046,17512.329258559945,42768.76375097142,-0.027417997230985813,0.027622563064898104,2.0836891173651653,2.217986356963993,-0.06445166818774148,0.3875296365252219,0.4094654070556852,0.05660411091949001
246,2022,JUL,22001,49295,975230778,832744192,16893.07621462623,44326.65687923276,17044.989776077276,43983.706456391046,-0.008992652345907046,0.007736888973514883,2.240579973637562,2.0836891173651653,0.07002243085199311,0.3811042249509395,0.3875296365252219,0.01685998515264309
247,2022,AUG,22594,49861,1040810389,827552546,16597.191111289383,46065.78689032487,16893.07621462623,44326.65687923276,-0.017827420396189068,0.0377531814496666,2.206824820748871,2.240579973637562,-0.015295800813603417,0.3602932291334693,0.3811042249509395,0.057761273692325886
248,2022,SEP,22941,48298,1096319386,838767438,17366.50457575883,47788.648533193846,16597.191111289383,46065.78689032487,0.044298693563430115,0.0360516921015727,2.1053136306176716,2.206824820748871,-0.04821665933992814,0.36340229549902653,0.3602932291334693,-0.008555439533720758
249,2022,OCT,22255,47325,1060091844,804805365,17005.924247226623,47633.873017299484,17366.50457575883,47788.648533193846,-0.021203218554323017,-0.003249274226308474,2.1264884295663897,2.1053136306176716,0.009957636568488562,0.3570132590530793,0.36340229549902653,0.017895795979379417
250,2022,NOV,21117,43345,993531237,734729853,16950.740639058717,47048.88180139224,17005.924247226623,47633.873017299484,-0.0032555278464204626,-0.012433690100790668,2.0526116399109724,2.1264884295663897,-0.03599160611727875,0.36027935181569226,0.3570132590530793,-0.00906544531667694
251,2022,DEC,23025,40906,1120587035,718545405,17565.770424876548,48668.27513572204,16950.740639058717,47048.88180139224,0.035012969596074715,0.0332741057663081,1.7765906623235614,2.0526116399109724,-0.15536554561556096,0.3609285592285855,0.36027935181569226,-0.0017987144444341408
252,2023,JAN,21037,45543,992034915,762502754,16742.47972246009,47156.67229167657,17565.770424876548,48668.27513572204,-0.04917376135818214,-0.032054909105880124,2.1648999382041167,1.7765906623235614,0.17936592312098987,0.35503946544199294,0.3609285592285855,0.016587152583899867
253,2023,FEB,20893,44320,960384917,712901541,16085.323578519856,45966.82702340497,16742.47972246009,47156.67229167657,-0.04085439380391415,-0.02588486840011313,2.121284640788781,2.1648999382041167,-0.020560794424607683,0.349933302342789,0.35503946544199294,0.014591818112247015
